,open,close,high,low,total_turnover,volume
2014/11/7,7.2263,7.2932,7.6074,7.1996,2470577739,321749171
2014/11/10,7.3868,7.4469,7.5205,7.2598,1792128605,233474177
2014/11/11,7.4269,7.5338,7.7812,7.4001,3390990137,429320287
2014/11/12,7.4804,7.487,7.4937,7.3467,1538194102,200082619
2014/11/13,7.4737,7.3868,7.594,7.3734,1498070412,193015335
2014/11/14,7.3533,7.3066,7.36,7.2197,980490605,129819832
2014/11/17,7.3199,7.1929,7.3467,7.1595,961843455.8,128101605
2014/11/18,7.1795,7.0926,7.2263,7.0592,989520787,133962690
2014/11/19,7.086,7.106,7.1261,7.0458,627087997,85198575
2014/11/20,7.0726,7.106,7.1461,7.0191,724359504.6,98430427
2014/11/21,7.0993,7.2197,7.2598,7.0191,1223438985,165129405
2014/11/24,7.0926,7.2063,7.3199,7.0325,2397290890,320741065
2014/11/25,7.1862,7.34,7.3667,7.1461,1704413982,225763584
2014/11/26,7.3467,7.4937,7.6007,7.2999,2437181272,314628286
2014/11/27,7.5873,7.5606,7.6943,7.4336,2386849900,302955368
2014/11/28,7.5338,8.316,8.316,7.4737,5793392235,697656868
2014/12/1,8.4229,8.1488,8.7171,8.1221,5600612225,642990764
2014/12/2,8.1154,8.7705,8.9577,8.0753,4436545276,502619246
2014/12/3,8.7705,8.7572,9.2853,8.4965,5328329996,575644333
2014/12/4,8.7839,9.3321,9.3388,8.6235,4674284955,496826035
2014/12/5,9.3922,9.7131,10.181,9.0379,6338168165,635572397
2014/12/8,9.4992,10.181,10.3615,9.3588,5883664422,565681324
2014/12/9,10.0006,9.1649,10.3816,9.1649,6002900099,582540496
2014/12/10,9.0914,9.4858,9.5995,8.7037,4800983039,508009579
2014/12/11,9.2318,9.3053,9.7465,9.1516,3153661816,322271375
2014/12/12,9.292,9.3187,9.4925,9.1449,2291244467,236722906
2014/12/15,9.1917,9.078,9.1917,8.8708,2428185627,259334868
2014/12/16,9.0246,9.6195,9.6195,8.9845,3433988619,355546502
2014/12/17,9.6262,10.268,10.4752,9.4925,6579202397,633623927
2014/12/18,10.3014,9.9538,10.395,9.7599,3714889569,355716130
2014/12/19,9.907,10.0273,10.1543,9.6529,2880581194,278698438
2014/12/22,9.9604,10.2546,10.8027,9.9003,5383744726,499304339
2014/12/23,10.0206,9.8602,10.2145,9.6931,2688160568,258890514
2014/12/24,9.8535,9.4056,9.927,9.1449,2854207876,289479027
2014/12/25,9.5928,9.8201,9.8602,9.3855,2887581453,287607722
2014/12/26,9.7666,10.0941,10.1476,9.7064,3625690256,350938562
2014/12/29,10.4351,9.9738,10.7292,9.8602,3983923218,372405336
2014/12/30,9.9805,10.3615,10.4217,9.9404,3637484229,340715287
2014/12/31,10.4351,10.5888,10.6156,10.2278,3760218244,345609462
2015/1/5,10.6891,10.7092,10.883,10.4284,4565387846,411902846
2015/1/6,10.5955,10.5487,10.9565,10.395,3453446168,311964682
2015/1/7,10.4016,10.3482,10.5821,10.2278,2634796409,244817376
2015/1/8,10.3615,10.0006,10.4083,9.9604,2128003432,202710846
2015/1/9,9.9604,10.0808,10.6089,9.8334,3835378100,361224033
2015/1/12,9.9404,9.8735,10.0607,9.6931,2293104602,223673884
2015/1/13,9.7933,9.8134,9.9604,9.7666,1204987149,117629967
2015/1/14,9.8802,9.9003,10.161,9.8267,1889296679,181876268
2015/1/15,9.927,10.2613,10.2613,9.8334,1868795910,178872526
2015/1/16,10.2947,10.2746,10.4418,10.1476,2403346195,224041872
2015/1/19,9.3655,9.2452,9.7398,9.2452,3016203087,307745807
2015/1/20,9.2452,9.2452,9.3989,9.0647,2064280555,214706608
2015/1/21,9.2786,9.6396,9.7599,9.1917,2758192757,279436373
2015/1/22,9.5861,9.5594,9.7064,9.4658,1801436255,180722320
2015/1/23,9.5995,9.6262,9.78,9.5594,2108746796,210122196
2015/1/26,9.5995,9.5861,9.6529,9.4658,1508446593,152295235
2015/1/27,9.5928,9.3521,9.6061,9.2452,1881058965,192887231
2015/1/28,9.2719,9.3989,9.5594,9.2251,1742175736,178686367
2015/1/29,9.2385,9.292,9.3655,9.1917,1408825356,146412474
2015/1/30,9.312,9.312,9.439,9.1984,1298735719,133936803
2015/2/2,9.0914,9.1115,9.2251,9.058,1176949560,123974231
2015/2/3,9.2117,9.3254,9.3521,9.1048,1217876590,127202276
2015/2/4,9.3588,9.1649,9.3855,9.1583,1122666755,116297728
2015/2/5,9.5594,9.2184,9.6463,9.1984,2710523886,275576999
2015/2/6,9.1516,9.0313,9.3254,8.9577,1411298590,148378833
2015/2/9,9.0246,9.0379,9.1449,8.8374,1273141160,136308424
2015/2/10,9.0179,9.2051,9.2385,8.9711,991823743.8,104382053
2015/2/11,9.2117,9.1783,9.2585,9.1449,763414581.5,79826329
2015/2/12,9.1917,9.2652,9.292,9.1048,838611239.4,87655058
2015/2/13,9.312,9.3254,9.4791,9.2519,1244514794,127835006
2015/2/16,9.3254,9.3053,9.3655,9.1783,999898468.8,103853144
2015/2/17,9.3321,9.3521,9.4323,9.312,954430237.8,97990789
2015/2/25,9.3855,9.2251,9.3922,9.1984,799193628.9,83144496
2015/2/26,9.2251,9.4056,9.4123,9.0914,1424064862,147678371
2015/2/27,9.3989,9.3521,9.4658,9.3321,1115146053,114274100
2015/3/2,9.3789,9.3789,9.419,9.2719,1423603269,146706768
2015/3/3,9.3454,9.0914,9.3454,9.0847,1457305035,152564586
2015/3/4,9.1048,9.0714,9.1716,9.0246,1108145419,117356118
2015/3/5,9.0246,8.9443,9.0446,8.8842,1109151960,119319098
2015/3/6,8.9377,8.9845,9.0313,8.9243,748959127.7,80214875
2015/3/9,9.0045,9.4591,9.5861,8.9042,3067985541,317566600
2015/3/10,9.3588,9.2051,9.439,9.2051,1927581939,199541707
2015/3/11,9.2184,9.2652,9.4123,9.2184,1258356122,130082995
2015/3/12,9.4925,9.7599,10.0006,9.4123,4805590363,475939757
2015/3/13,9.9604,10.0206,10.4351,9.8936,4799935195,455614322
2015/3/16,10.0941,10.3014,10.3615,9.9738,3387198610,319460034
2015/3/17,10.3682,10.2947,10.5621,10.1944,3020408698,282217229
2015/3/18,10.268,10.3682,10.415,10.2212,2823982778,263664096
2015/3/19,10.3482,10.1543,10.3482,10.1075,2413982124,227563240
2015/3/20,10.1543,10.2412,10.395,10.0674,3027315328,284600804
2015/3/23,10.2479,10.3147,10.4016,10.2479,2750596675,256616040
2015/3/24,10.3147,10.2613,10.4217,10.1744,2396553386,224523860
2015/3/25,10.2145,9.9671,10.2412,9.9538,2396613997,229171393
2015/3/26,9.9337,10.1008,10.3081,9.8334,2246003758,214256388
2015/3/27,10.0941,10.0808,10.2212,9.9337,1577607058,150859997
2015/3/30,10.181,10.4685,10.6557,10.0941,4014724426,371896370
2015/3/31,10.7225,10.5287,11.0969,10.4484,4393135215,393578382
2015/4/1,10.5755,10.669,10.7894,10.395,2608976850,236637563
2015/4/2,10.7559,10.5621,10.7894,10.4418,2222670593,202440588
2015/4/3,10.4952,10.5955,10.6557,10.4351,2262844473,206631550
2015/4/7,10.7961,11.2373,11.3375,10.7961,4898119463,426308008
2015/4/8,11.3175,11.9793,12.0862,11.1303,5784459039,485517069
2015/4/9,11.9993,12.0328,12.7347,11.8523,5794631957,456921108
2015/4/10,12.0328,13.236,13.236,11.9325,6339648863,480990210
2015/4/13,13.758,13.3857,13.8875,13.0701,8021097202,576858385
2015/4/14,13.3534,13.1915,13.3534,13.0296,4020209605,296685001
2015/4/15,13.1915,13.4748,13.9846,13.0296,5746875159,410117044
2015/4/16,13.2239,13.758,13.8389,13.151,4102824562,296088865
2015/4/17,14.1627,13.7014,14.1627,13.5962,4447333030,313142804
2015/4/20,13.8389,13.1915,13.9199,13.0782,5776437953,413670888
2015/4/21,13.2077,13.4019,13.5152,12.9325,3943357049,289912435
2015/4/22,13.4181,13.7175,13.7418,13.3534,4640335830,332777006
2015/4/23,13.7418,13.4829,13.7904,13.4019,3893522074,278362608
2015/4/24,13.1915,13.062,13.3615,12.9568,3959606490,293140430
2015/4/27,13.1187,13.2886,13.4343,13.1106,4027939225,295267630
2015/4/28,13.3129,13.5152,14.0655,13.1268,8014319270,571625287
2015/4/29,13.4829,13.4748,13.5557,13.1106,3550493337,258142607
2015/4/30,13.6204,13.5152,13.9684,13.499,4899379904,346876249
2015/5/4,13.5152,13.3696,13.5152,13.1753,2351547449,171309013
2015/5/5,13.2805,12.8354,13.3696,12.5441,3685372405,275921008
2015/5/6,12.803,12.7221,13.1915,12.536,3107565652,233989330
2015/5/7,12.7221,12.6817,12.8516,12.5441,1968941844,151044901
2015/5/8,12.714,12.8273,12.9325,12.5441,2163108920,164936208
2015/5/11,12.7869,12.973,13.0458,12.536,3349066840,254769269
2015/5/12,12.9325,12.9163,13.0944,12.6655,3166864485,238758671
2015/5/13,13.0944,12.8516,13.151,12.7383,2807445576,210787390
2015/5/14,12.9487,12.8597,12.9892,12.6978,2283604814,172563317
2015/5/15,12.7869,12.5036,12.8516,12.3579,2718885236,210325981
2015/5/18,12.3013,12.2851,12.4227,12.1151,2327558366,184450105
2015/5/19,12.277,12.6169,12.7383,12.1799,2959557085,230137520
2015/5/20,12.9568,12.7383,13.0701,12.625,4115472698,310760029
2015/5/21,12.7869,12.7788,12.8597,12.6412,2214024936,168701592
2015/5/22,12.8759,13.1672,13.1915,12.803,4233675705,314628931
2015/5/25,13.232,13.4343,13.5233,13.232,4518316428,327644340
2015/5/26,13.4586,13.4505,13.5152,13.1753,4607493714,335065050
2015/5/27,13.4505,13.3372,13.6852,13.2724,3888992246,280946129
2015/5/28,13.3534,12.5441,13.3615,12.4874,4404154743,327967338
2015/5/29,12.5522,12.3984,12.6817,12.2284,3103543671,241791949
2015/6/1,12.4065,12.8678,12.9325,12.2932,3365459275,259003476
2015/6/2,12.8597,12.7626,12.8678,12.5603,2991564978,228578644
2015/6/3,12.7626,12.8111,12.9083,12.5441,3103860651,237027815
2015/6/4,12.8273,13.2482,13.4181,12.6736,5971846071,441903926
2015/6/5,13.5152,13.1915,13.5962,12.973,4681142526,342654749
2015/6/8,13.2077,13.9927,14.1222,13.1025,8596942094,610326032
2015/6/9,14.0494,13.7418,14.1222,13.499,5601775951,394436104
2015/6/10,13.5962,13.499,13.7014,13.3776,3679460605,263806386
2015/6/11,13.499,13.3372,13.5719,13.232,2811189687,204835254
2015/6/12,13.3372,13.3615,13.4586,13.1996,3131996559,228406655
2015/6/15,13.3776,12.884,13.4343,12.8678,3547149535,263061193
2015/6/16,12.7869,12.6574,12.9973,12.5441,2858213721,217461581
2015/6/17,12.8111,12.7302,12.8597,12.5036,2689990222,205913070
2015/6/18,12.6897,12.447,12.6897,12.1475,2468466177,192306578
2015/6/19,12.3417,11.84,12.455,11.7348,2345768674,187862458
2015/6/23,11.8481,12.099,12.1151,11.4192,2643179924,216658574
2015/6/24,12.1394,12.2365,12.2446,11.8966,2290363605,183839534
2015/6/25,12.6088,12.0342,12.6493,11.9452,3179774393,249499786
2015/6/26,11.8481,11.144,12.099,10.8284,3623880485,306638610
2015/6/29,11.3949,10.974,11.4515,10.3185,3570319306,313553184
2015/6/30,10.9579,11.7671,11.7671,10.8284,3572978441,305772376
2015/7/1,11.6134,11.2654,11.8076,11.1197,2629096356,220248739
2015/7/2,11.2492,11.1278,11.581,10.8284,2762337228,237939151
2015/7/3,11.3139,10.5775,11.322,10.3509,3473335630,311694984
2015/7/6,11.5729,11.233,11.581,10.7555,4660186339,405783200
2015/7/7,11.055,11.8562,11.8562,10.6908,6808003723,576997427
2015/7/8,11.1764,10.6746,11.3301,10.6746,6762103351,599603633
2015/7/9,10.6746,11.5405,11.6862,9.8006,5904698617,521322650
2015/7/10,11.2087,12.0261,12.4308,11.0145,6891581207,558118534
2015/7/13,11.6538,11.6862,12.0504,11.4272,4737400471,392183526
2015/7/14,11.492,11.2249,11.6377,10.9336,3608580676,309627546
2015/7/15,11.055,10.9902,11.2978,10.8446,2225696913,195170782
2015/7/16,11.0064,11.0064,11.1359,10.8607,1884221625,166672782
2015/7/17,11.055,11.1845,11.2816,10.9498,2304999342,201676519
2015/7/20,11.1683,11.0064,11.1683,10.9498,1852316441,163041970
2015/7/21,10.9336,10.9821,11.0388,10.8284,1529148267,135797222
2015/7/22,10.9174,10.9417,10.9579,10.796,1528783831,136570874
2015/7/23,10.8931,11.0631,11.1278,10.8526,2022035341,178043537
2015/7/24,11.0712,10.8284,11.0873,10.7798,1815658962,160717196
2015/7/27,10.7232,10.0676,10.7798,9.7439,2289450165,214543102
2015/7/28,9.8653,10.2133,10.3266,9.8329,2509971532,241344097
2015/7/29,10.1971,10.1971,10.2133,10.0191,1210759096,116601950
2015/7/30,10.2052,9.922,10.2295,9.8977,962337460.8,92433473
2015/7/31,9.841,10.0029,10.0514,9.7277,1472860296,144329624
2015/8/3,9.8734,10.3752,10.3994,9.8329,1757739733,168614725
2015/8/4,10.3347,10.4075,10.5127,10.189,988843500.5,92992510
2015/8/5,10.359,10.189,10.4804,10.1728,704539354.3,66216284
2015/8/6,10.1162,10.1405,10.3023,10.0595,567208519.2,54026214
2015/8/7,10.2052,10.2052,10.2942,10.1486,785501392,74641236
2015/8/10,10.2457,10.4561,10.5127,10.1567,1346325151,126373434
2015/8/11,10.448,10.3913,10.4804,10.3509,1065323949,99419203
2015/8/12,10.27,10.1728,10.3347,10.1647,869580822.8,82418648
2015/8/13,10.1243,10.1728,10.2538,10.0514,760265710.3,72761329
2015/8/14,10.27,10.2295,10.3185,10.1809,1043762738,98854715
2015/8/17,10.2052,10.1486,10.27,10.0757,852588992,81557108
2015/8/18,10.1162,9.93,10.3104,9.6711,1459671045,141158929
2015/8/19,9.7925,9.8977,9.8977,9.6306,1157078548,115067308
2015/8/20,9.8491,9.752,9.8491,9.6306,815652760.5,81316127
2015/8/21,9.6306,9.3069,9.7034,9.2745,1095668268,112004141
2015/8/24,8.9832,8.3762,9.0398,8.3762,1601529035,182163562
2015/8/25,7.9716,7.6559,8.3762,7.5426,2122788585,263080050
2015/8/26,7.7692,8.0201,8.2791,7.5264,2460482141,299030351
2015/8/27,8.2224,8.7404,8.8213,7.9796,1912163266,221908278
2015/8/28,8.8132,8.7647,8.9751,8.5381,1728745630,192963563
2015/8/31,8.6675,8.9589,8.9589,8.4814,1578261442,175715670
2015/9/1,8.8213,9.3635,9.3959,8.5866,3003860704,318919362
2015/9/2,9.0479,9.5821,9.7115,8.9508,3273803293,337889611
2015/9/7,9.3474,8.8132,9.3554,8.8132,1544055075,165133277
2015/9/8,8.8051,8.9022,9.0236,8.5704,815241863.3,89675094
2015/9/9,8.9265,8.9832,9.056,8.8051,940582957,102128867
2015/9/10,8.9022,8.9427,9.0479,8.8537,514578386.5,55824676
2015/9/11,8.9184,8.8699,8.9994,8.8051,469297504.8,51174094
2015/9/14,8.8942,8.797,8.9022,8.4571,813927117.1,90774328
2015/9/15,8.6514,8.5542,8.7809,8.4976,579042247,65140680
2015/9/16,8.5704,8.8213,8.967,8.5138,612767028.6,68309252
2015/9/17,8.7809,8.7161,9.0155,8.7161,682338188.7,74495825
2015/9/18,8.7728,8.7485,8.8699,8.6837,345063783.7,38192738
2015/9/21,8.6595,8.7566,8.8132,8.619,416851084.5,46333333
2015/9/22,8.7647,8.8699,8.9508,8.7566,541007302.4,59154672
2015/9/23,8.7889,8.6595,8.8294,8.6433,399583544.6,44538101
2015/9/24,8.708,8.6675,8.7485,8.6352,277274187.9,31035906
2015/9/25,8.6514,8.5381,8.6675,8.4571,471537653,53570472
2015/9/28,8.5462,8.5219,8.5704,8.4409,209186171.5,23890472
2015/9/29,8.4571,8.4005,8.5462,8.3519,347612298.6,40032427
2015/9/30,8.4167,8.4895,8.5704,8.4086,383230180,43759168
2015/10/8,8.7809,8.6595,8.8132,8.6595,533806134.1,59288502
2015/10/9,8.6999,8.8213,8.8618,8.6756,516310498,56953447
2015/10/12,8.8699,9.0884,9.2098,8.8294,950602307.7,101959818
2015/10/13,9.0641,9.0075,9.1127,8.9751,401600928.8,43175783
2015/10/14,8.9346,8.8861,9.0236,8.8537,462963473.8,50277678
2015/10/15,8.8618,9.0398,9.0398,8.8537,539103671.6,58308060
2015/10/16,9.0722,9.0884,9.145,9.0317,640488894.1,68400174
2015/10/19,9.1208,9.1127,9.1855,9.0236,814910975,86804584
2015/10/20,9.0641,9.1612,9.2098,9.056,807642379.7,85819594
2015/10/21,9.1369,9.0803,9.5092,9.0479,1523591977,159915485
2015/10/22,9.1046,9.1693,9.226,9.0479,928960028.8,98736688
2015/10/23,9.2179,9.2826,9.3312,9.1774,1073981531,112491013
2015/10/26,9.3878,9.3231,9.5578,9.2583,1260872031,130310105
2015/10/27,9.3069,9.2907,9.4202,9.1774,664648826.8,69652364
2015/10/28,9.2745,9.1208,9.2907,9.1046,619790793.2,65377340
2015/10/29,9.145,9.1208,9.1936,9.1046,357830452,38004442
2015/10/30,9.145,9.1936,9.2421,9.1208,607980997.1,64311686
2015/11/2,9.1208,9.0155,9.1612,8.9832,544000187,58132297
2015/11/3,9.0236,8.9427,9.0722,8.9103,434818762.6,46951822
2015/11/4,8.967,9.4607,9.4688,8.9427,1493255542,156869303
2015/11/5,9.3878,9.7682,10.1728,9.3474,2780266756,275062776
2015/11/6,9.7277,10.0272,10.0434,9.6468,1781331280,175583394
2015/11/9,10.1162,10.4723,10.8284,10.0838,3137641551,289666535
2015/11/10,10.359,10.3185,10.5775,10.2052,1438707530,135003316
2015/11/11,10.278,10.1567,10.3428,10.0191,1280174417,122608208
2015/11/12,10.1971,10.0353,10.2376,9.9381,833753298.1,80536754
2015/11/13,9.8896,9.9058,10.1,9.8653,722252994.2,70506605
2015/11/16,9.8167,9.9867,10.0272,9.7844,685977382.9,67181845
2015/11/17,10.0434,10.1162,10.278,10.0029,1315319787,125578387
2015/11/18,10.0838,10.0514,10.278,9.9624,991513834.8,95244571
2015/11/19,10.0353,10.1162,10.1243,9.9786,585570983.3,56534480
2015/11/20,10.1162,10.1567,10.189,10.0514,747487174.7,71764361
2015/11/23,10.1567,10.0757,10.1971,10.0191,760493340.7,72957037
2015/11/24,10.0434,9.9381,10.0757,9.841,812675943.5,79705774
2015/11/25,9.8815,9.9705,10.011,9.8491,629507063.6,61615526
2015/11/26,10.0029,9.8977,10.0191,9.8734,679692129.9,66265218
2015/11/27,9.8572,9.493,9.8734,9.3312,867702430.6,87363113
2015/11/30,9.4849,9.5011,9.6063,9.3069,770221398.4,79019267
2015/12/1,9.4688,9.5092,9.5982,9.315,793118214.1,81630468
2015/12/2,9.4688,10.1243,10.2295,9.4364,1978750510,193891303
2015/12/3,10.0272,10.0757,10.3185,9.9139,1786008972,171117214
2015/12/4,9.9624,9.8087,10.0191,9.7763,934906568.6,91743894
2015/12/7,9.8572,9.8329,9.9139,9.7439,488370699.4,48335118
2015/12/8,9.7682,9.6792,9.7844,9.6306,602568625.9,60372215
2015/12/9,9.6468,9.7034,9.8087,9.6306,515596474.9,51526122
2015/12/10,9.6711,9.6792,9.8248,9.6387,502326072.6,50112430
2015/12/11,9.6387,9.574,9.6468,9.493,448800941.4,45540964
2015/12/14,9.493,9.7682,9.8006,9.4768,698791985.5,70468397
2015/12/15,9.7358,9.6468,9.7844,9.5982,436557693.7,43738482
2015/12/16,9.6954,9.6225,9.7196,9.6144,468510259.2,47131538
2015/12/17,9.6873,9.7682,9.8248,9.6792,780891801.1,77792970
2015/12/18,9.7358,9.8977,10.1567,9.7277,1257360356,122753369
2015/12/21,9.8248,10.1243,10.2942,9.8006,1595741319,153737056
2015/12/22,10.1162,10.0595,10.2133,10.0191,870121732.2,83770974
2015/12/23,10.0919,10.1,10.3428,10.0353,1302341538,124682188
2015/12/24,10.0838,9.9867,10.1647,9.9058,791975824.6,76827557
2015/12/25,10.0191,10.0434,10.0919,9.9786,495638053.1,47981406
2015/12/28,10.0595,9.6954,10.0838,9.6954,1003010207,98689036
2015/12/29,9.7034,9.7844,9.7925,9.6873,744718416.3,74376257
2015/12/30,9.7844,9.7925,9.8006,9.6711,641277265.4,63920045
2015/12/31,9.7925,9.7034,9.8167,9.6954,591643590.7,58951070
2016/1/4,9.7115,9.1693,9.7358,9.0884,660376153.1,67619744
2016/1/5,9.1208,9.226,9.3635,9.0236,755531353.7,79592394
2016/1/6,9.2421,9.3312,9.3554,9.2179,591698520.4,61884773
2016/1/7,9.2341,8.8537,9.2341,8.8294,194869493.5,20971332
2016/1/8,9.0722,8.9994,9.1369,8.8213,831334546.2,89703310
2016/1/11,8.9022,8.708,8.967,8.6433,800683641,87841679
2016/1/12,8.7647,8.7485,8.8294,8.6109,605970837,67397076
2016/1/13,8.8132,8.6675,8.8537,8.6595,424371697.7,47005138
2016/1/14,8.5704,8.7161,8.7404,8.4814,708535004.7,79957745
2016/1/15,8.6271,8.4652,8.7404,8.4329,474908142,53784257
2016/1/18,8.3681,8.4248,8.5462,8.3357,439917816.2,50524906
2016/1/19,8.4571,8.6675,8.7242,8.4248,532074699.5,60133090
2016/1/20,8.6595,8.53,8.7404,8.449,640968946.9,72450300
2016/1/21,8.4814,8.3519,8.6999,8.3519,638127876.8,72737413
2016/1/22,8.4167,8.4167,8.4571,8.271,482984450.4,56010257
2016/1/25,8.4167,8.3924,8.449,8.36,390734876.7,45171806
2016/1/26,8.3519,7.9877,8.3519,7.9796,653561593.4,77748137
2016/1/27,8.0363,7.9958,8.0768,7.7692,558510640.9,68284446
2016/1/28,7.9473,7.8421,8.0039,7.8097,296055319.2,36304894
2016/1/29,7.8825,8.0929,8.1577,7.8421,540544459.6,65332291
2016/2/1,8.0768,7.9311,8.101,7.8825,412635642.6,50127857
2016/2/2,7.9311,8.0525,8.1172,7.9149,367360499.7,44292499
2016/2/3,7.9716,7.9716,8.0039,7.9068,269997835.6,32948660
2016/2/4,8.0039,8.0525,8.0929,7.9958,370586187.5,44771936
2016/2/5,8.0606,8.0282,8.0687,8.0201,269184383.5,32507201
2016/2/15,7.8178,7.923,7.9716,7.8097,271173372.4,33419935
2016/2/16,7.9635,8.101,8.1172,7.9554,427507774.2,51406366
2016/2/17,8.1172,8.2143,8.271,8.0849,590538918.8,70220047
2016/2/18,8.2386,8.1658,8.271,8.1658,412337569.8,48741389
2016/2/19,8.1658,8.1253,8.2063,8.0849,320939652,38267790
2016/2/22,8.1982,8.3276,8.3438,8.1415,630251514.5,74128734
2016/2/23,8.3276,8.1901,8.3276,8.1334,432315311.4,51104924
2016/2/24,8.1415,8.2143,8.2143,8.101,302498026.1,36012432
2016/2/25,8.1901,7.8259,8.1982,7.7692,615004743.3,74648741
2016/2/26,7.9068,7.923,7.9554,7.8178,382634662.7,47058529
2016/2/29,7.923,7.7369,7.9392,7.6236,542183971.8,68027567
2016/3/1,7.7854,7.8502,7.9068,7.753,365149008,45349296
2016/3/2,7.8906,8.1739,8.1982,7.8663,673626229.3,81193648
2016/3/3,8.1658,8.182,8.2386,8.1253,559045201.6,66370728
2016/3/4,8.1658,8.4167,8.4976,8.1496,1429273063,165749888
2016/3/7,8.3762,8.3681,8.4895,8.3357,630155599.2,72762356
2016/3/8,8.3843,8.3196,8.3843,8.0444,650471607.4,77178775
2016/3/9,8.2063,8.2305,8.271,8.1253,330124892.4,39108078
2016/3/10,8.2872,8.2143,8.3762,8.1982,486414240.7,56882436
2016/3/11,8.1739,8.2224,8.271,8.1253,389638934.2,46048406
2016/3/14,8.2629,8.3034,8.4652,8.2629,679161305,78618986
2016/3/15,8.3196,8.3519,8.3843,8.2224,428786691.8,50150444
2016/3/16,8.3115,8.3762,8.4571,8.2953,690087713.1,79786344
2016/3/17,8.3843,8.4329,8.4814,8.3357,635181313.5,73319566
2016/3/18,8.4329,8.53,8.5542,8.4167,836565552.8,95665897
2016/3/21,8.5381,8.7404,8.7889,8.5381,987764461.9,110451937
2016/3/22,8.7161,8.6756,8.8537,8.6514,675406611.4,75057898
2016/3/23,8.6675,8.6595,8.7161,8.5866,458963272.7,51633379
2016/3/24,8.5866,8.5138,8.6028,8.4976,393411544.5,44688749
2016/3/25,8.5057,8.5704,8.5785,8.4976,250338489.6,28448459
2016/3/28,8.5947,8.4814,8.619,8.4571,378973327.5,43034521
2016/3/29,8.5057,8.4409,8.5138,8.4005,332422397.1,38198144
2016/3/30,8.4814,8.6595,8.6595,8.4733,572627417.1,64763998
2016/3/31,8.6675,8.6109,8.6999,8.6109,447266281.7,50206550
2016/4/1,8.5947,8.6271,8.6514,8.4976,391830399.3,44321026
2016/4/5,8.5947,8.6595,8.7485,8.4976,632378859.3,71077037
2016/4/6,8.6433,8.6756,8.6999,8.5866,464962437.1,52231145
2016/4/7,8.6756,8.5704,8.6837,8.5704,401949050.6,45326351
2016/4/8,8.5381,8.5542,8.6352,8.4976,397998243.9,45186463
2016/4/11,8.5785,8.6756,8.7404,8.5785,840486348.2,94366322
2016/4/12,8.6595,8.6352,8.6675,8.5947,318538001.8,35831945
2016/4/13,8.6837,8.7485,8.878,8.6675,929858588.5,102811243
2016/4/14,8.8051,8.7728,8.8213,8.7323,350702741.5,38837556
2016/4/15,8.7728,8.8051,8.8537,8.7404,541052858.4,59666885
2016/4/18,8.7566,8.6837,8.7809,8.6837,377791436.8,42078481
2016/4/19,8.7161,8.7161,8.7485,8.6675,234479844.3,26188793
2016/4/20,8.7161,8.5138,8.7242,8.3843,640149677.1,72790350
2016/4/21,8.5138,8.5057,8.6028,8.4571,588731547.5,67055904
2016/4/22,8.4652,8.5381,8.5947,8.4248,379176139.3,43161254
2016/4/25,8.5462,8.4976,8.5462,8.4329,366533376.7,41910930
2016/4/26,8.4814,8.5704,8.5785,8.4652,306962513,35003926
2016/4/27,8.5623,8.5542,8.5866,8.5138,253308584.1,28746472
2016/4/28,8.5623,8.6271,8.708,8.53,487261220.5,54895249
2016/4/29,8.6109,8.5542,8.6109,8.5381,428582155,48597320
2016/5/3,8.5623,8.6433,8.6756,8.5138,521137502.4,58692252
2016/5/4,8.6433,8.6756,8.6999,8.6271,441848167.7,49492271
2016/5/5,8.6514,8.6756,8.6756,8.619,256002095.9,28742020
2016/5/6,8.6837,8.5138,8.6837,8.5138,367408584.5,41585417
2016/5/9,8.4976,8.3762,8.5219,8.3519,428356624.1,49340522
2016/5/10,8.3681,8.3196,8.3924,8.3115,301767208,35111974
2016/5/11,8.3357,8.3924,8.449,8.3357,339005275.8,39274741
2016/5/12,8.3438,8.4005,8.4167,8.2953,336792700.6,39106260
2016/5/13,8.3762,8.3762,8.4167,8.36,191007255.7,22111933
2016/5/16,8.3519,8.3843,8.3843,8.2953,221931208.1,25826962
2016/5/17,8.3843,8.3357,8.3924,8.2872,257859629,30050906
2016/5/18,8.3276,8.3357,8.3519,8.2305,547076639.4,64098074
2016/5/19,8.3115,8.2953,8.3519,8.2953,175591500.4,20493331
2016/5/20,8.2872,8.3357,8.36,8.2467,212277642,24804452
2016/5/23,8.36,8.3196,8.3681,8.2953,333300178.5,38837611
2016/5/24,8.3115,8.2629,8.3196,8.2467,265042286.9,31115285
2016/5/25,8.2953,8.2791,8.3196,8.2467,209019882.7,24508248
2016/5/26,8.271,8.271,8.3115,8.2305,266736775.8,31367584
2016/5/27,8.271,8.3115,8.3276,8.2467,228377555,26738270
2016/5/30,8.2953,8.3196,8.3196,8.2548,390119748.2,45713624
2016/5/31,8.3034,8.5381,8.5542,8.3034,991668174.8,113576059
2016/6/1,8.5057,8.4814,8.5381,8.449,584161145.1,66810109
2016/6/2,8.4733,8.4652,8.4814,8.4329,306269383.4,35164346
2016/6/3,8.4733,8.4976,8.5138,8.4248,443039581,50806715
2016/6/6,8.5057,8.5057,8.5219,8.4571,354998364.1,40599841
2016/6/7,8.5138,8.5138,8.5219,8.4814,240887148.7,27513858
